@dataValueAttribs												
precip	0	9999	mm									
@dataSetAttribs												
missingDataVal	-9999											
dataStart	01.01.1985 00:00											
dataEnd	31.12.2006 00:00											
tres	d											
@statAttribVal												
name	Chaurikhark	Sallery	Pakarnas	Chialsa	Aisealukhar	Okhaldunga	Manebhanjyang	Kuruleghat	Sirwa	station_9	station_10	station_14
22.08.1996 00:00	20	5	17	19.5	9.5	13	14.2	39.6	5.2	13.70585823	8.838303566	11.57292747
23.08.1996 00:00	22.5	0	22	6	17.6	2.4	0.05	6.1	30.2	11.47592068	6.709554672	10.93186569
24.08.1996 00:00	15	0	13	12	7.6	0	0	4	0	7.848497391	3.305197716	7.462539673
25.08.1996 00:00	0	1.2	0	4.3	19.4	0	0	0	0	0.133516759	0.025317941	0.248212963
26.08.1996 00:00	17	2.3	0	9.6	25.6	0.05	0	0	10.2	8.714283943	3.612588406	8.759378433
27.08.1996 00:00	22	7	4	11.5	0	0	0	0	15	12.06751537	11.07080555	12.15603256
28.08.1996 00:00	5	4	14	21	0	15.6	0	0	2.2	3.241030455	9.139958382	4.923182011
29.08.1996 00:00	7	11	18	19	12	7.8	3.5	0	19.2	5.115674019	6.195371151	5.855570316
30.08.1996 00:00	6	14	4	0	23.5	11.8	43	17.8	6.3	11.35420799	7.192044258	9.611871719
31.08.1996 00:00	7	17	20	20	7.6	33	12	15.7	20	6.470026493	1.623205304	6.815354347
01.09.1996 00:00	35	6	0	15.1	0	20	23.5	43.4	12.2	22.23360443	6.891214371	19.35844231
02.09.1996 00:00	14.5	11	18	5.5	0	1.4	5	5.7	6	8.543950081	5.046652794	8.577829361
03.09.1996 00:00	11.5	12.3	8	4.4	3.9	2	6.5	4	5.1	7.243438244	2.922421694	7.197536469
04.09.1996 00:00	40	21.4	14	14.5	45.7	25.2	0.5	2.6	0.05	21.13706398	8.169600487	23.09540558
05.09.1996 00:00	5	29	30	13.5	0	45.4	15.4	5.8	0	5.919593811	1.200152278	6.04804039
06.09.1996 00:00	13	8	36	12	16.6	0	10.5	0	0	9.241528511	3.51933217	9.271132469
07.09.1996 00:00	13.5	15	0	8.8	38.7	10.2	0.05	0	0	7.660042763	4.040462494	7.953600407
08.09.1996 00:00	46.5	4	0	8	41	11.5	4.4	0	15	25.35204887	9.460798264	23.8414917
09.09.1996 00:00	23	4	24	8.6	22.4	15.2	0	3	20.5	12.71675491	5.234889507	12.72453785
10.09.1996 00:00	13	11.2	40	73.5	0	2.8	0	0	1.1	9.331521034	3.276367188	11.81042385
11.09.1996 00:00	7	14	0	4.5	7.8	0.4	0	0	2.5	4.002382755	2.679620981	4.106494427
12.09.1996 00:00	5	3	0	2.7	15	0.4	0	0	6	3.170700073	3.826895714	3.409286976
13.09.1996 00:00	8	5	24	1.5	0	3.5	0	0	0	4.495144844	2.762909412	5.71983099
14.09.1996 00:00	2.5	2	0	0	0	2	0	0	20.3	1.475393534	1.147900343	2.278725147
15.09.1996 00:00	29	3.5	6	3.1	17.4	7	6	0	15.2	17.25024414	7.016227722	17.73915672
16.09.1996 00:00	4	0	0	0	0	0	5	0	0.05	3.093851089	1.232851982	2.507009745
17.09.1996 00:00	1	0	0	0	0	0	5	0	0	1.433071733	0.337815374	1.239545107
18.09.1996 00:00	0	4.062208121	0	7	0	0	1.1	0	0.05	0.418713868	0.032219294	1.477887869
19.09.1996 00:00	0	1.502583858	0	1	24.5	0	0	0	15.2	0.133819163	0.004538899	0.420944601
20.09.1996 00:00	0	6.924797147	10	6.5	0	0	0	0	5	0.302641749	0.034699146	0.912865877
21.09.1996 00:00	0	0	0	0	0	0	0	0	0	0.010712507	1.01E-04	0.001115397
22.09.1996 00:00	14	0.868475713	0	1.5	0	0	0	0	0	7.938738346	2.937897682	7.53703928
23.09.1996 00:00	1	7.556321781	10	7.5	0	0.6	0	0	0	0.891937017	0.409614235	1.089026451
24.09.1996 00:00	13	33.03479546	49	29.5	9.3	59.6	0	0	0.05	8.804783821	2.925258636	11.83492374
25.09.1996 00:00	26	17.43305684	14	18.8	7.1	12.2	0	0	16	15.82181549	5.652508259	15.68330288
26.09.1996 00:00	2	17	1	5.3	4.4	14.8	0	0	25.2	1.642896414	1.101266146	2.663533211
27.09.1996 00:00	4.5	7	11	37.2	0	52.4	0	44.6	0.05	4.223704338	3.057576656	5.990136147
28.09.1996 00:00	15	23	44	30	0	49	0	45.6	0.05	10.6481142	6.391000748	12.04044628
29.09.1996 00:00	9	14	12	20	21.5	6.2	0	0	30.2	6.350073338	2.880851746	7.107140064
30.09.1996 00:00	3	0	0	0	0	0	0	0	5.1	1.811156154	0.692335129	2.68723011
01.10.1996 00:00	15	0	0	0	19.3	0	0	0	10.3	9.013843536	3.47999835	9.553028107
02.10.1996 00:00	2	0	7	0	5.5	0.3	11.4	0	6.2	3.410656929	1.723211765	2.557858467
03.10.1996 00:00	2	0	0	0	0	0.1	14.5	0	12	3.761647701	0.789958656	3.184442997
04.10.1996 00:00	11	0	31	13.5	0	0.05	0.05	2.5	0.05	8.208978653	8.56780529	8.04761219
05.10.1996 00:00	2	0	2	6	0	18	13.5	27.2	15.3	6.960394382	19.84311867	3.733750105
06.10.1996 00:00	0	0	4	29.5	14	9.4	14	1.2	5.2	3.393183231	0.28906855	2.990368128
07.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.001031886	1.58E-04	0.25999251
08.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.004899762	7.56E-04	1.242480993
09.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.005221977	8.05E-04	1.322261691
10.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.001237926	1.90E-04	0.31306234
11.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.00377681	5.85E-04	0.960838914
12.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.00265199	4.07E-04	0.66796118
13.10.1996 00:00	0	0	0	2	0	4.5	0	0	0.05	0.15982838	0.585784137	0.574940026
14.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.011647703	0.071613014	0.107828699
15.10.1996 00:00	0	2	0	0	0	0	1.5	0	0	0.325381637	0.404496133	0.349838227
16.10.1996 00:00	0	0	0	0	13	0.4	0	0	2	0.056725077	6.46E-04	0.021152951
17.10.1996 00:00	0	0	0	0	0	0	0	14	0	0	0	0
18.10.1996 00:00	0	0	0	0	0	0	0	0	5	0.027797656	1.52E-04	0.006338989
19.10.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.10.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.10.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.10.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.10.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.10.1996 00:00	0	0	0	0	0	0	0	0	3.1	0.072556786	0.355855882	0.003930031
25.10.1996 00:00	5	0	0	0	0	0	0	0	0	3.78208518	5.369498253	2.921673059
26.10.1996 00:00	0	0	0	0	0	0	0	0	0	0.497299165	3.199873209	0
27.10.1996 00:00	0	0	0	0	0	0	0	0	0	2.54E-05	3.98E-06	0.006550166
28.10.1996 00:00	0	0	0	0	0	0.1	0	0	0.05	0.005609168	0.035538517	3.44E-06
29.10.1996 00:00	0	0	0	0	25	0.6	0	0	0	0.012516447	3.21E-05	0.031043306
30.10.1996 00:00	0	0	0	0	6.1	0	0	0	0	0.003700741	1.73E-04	0.290581793
31.10.1996 00:00	0	0	4	0	0	2.6	0	0	0	0.092804186	0.005978679	0.059642468
01.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.11.1996 00:00	0	0	0	0	0	0.1	0	0	0	1.46E-04	4.61E-07	1.90E-04
04.11.1996 00:00	0	0	0	0	0	0	0	0	0	3.74E-06	1.28E-08	0
05.11.1996 00:00	0	0	0	0	0	0	0	0	0	5.14E-04	8.06E-05	0.132826135
06.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
08.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
11.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.11.1996 00:00	0	0	0	0	0	0	0	0	0	0.001449626	8.23E-05	0.194011703
21.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
29.11.1996 00:00	0	0	0	0	0	0	0	0	0	1.77E-04	1.00E-05	0.023651246
30.11.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
05.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
06.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
08.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
11.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.12.1996 00:00	0	0	0	0	0	0.05	0	0	0	0	0	0
15.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.12.1996 00:00	0	0	0	0	0	0	0	0	0	3.83E-07	5.17E-13	7.76E-06
29.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
30.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.12.1996 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
05.01.1997 00:00	0	0	0	0	0	0	0	0	0	1.99E-06	0	6.99E-05
06.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
07.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
08.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.01.1997 00:00	0	0	0	0	0	0	0	0	2	0.010689354	5.82E-05	0.002220136
11.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.01.1997 00:00	0.5	0	0	0	0	0	0	0	0	0.31566596	0.131063178	0.514157474
14.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.01.1997 00:00	0	2.5	0	0	0	0	0	0	0	0.175610676	1.122286677	0.052328199
17.01.1997 00:00	1.5	0	0	0	0	0	0	0	0	0.948557794	0.424368083	0.890584469
18.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	2.27E-05	0
19.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.01.1997 00:00	22.2	17.5	0	0	0	10	13	0.5	10.2	18.1880722	18.93505478	15.4130497
21.01.1997 00:00	0	6	26	0	22	14.6	14.3	0.2	3	2.759420156	1.027594447	2.66920495
22.01.1997 00:00	0	2	0	0	0	0	0	0	0	0.018002622	0.067297928	0.042008545
23.01.1997 00:00	0	0	0	0	5	0	0	0	0	0.002087922	1.71E-06	0.007356992
24.01.1997 00:00	1.5	0	0	0	0	0.05	0	0	0.05	0.994110584	0.70818001	1.528855205
25.01.1997 00:00	0	0	0	0	0	0.6	0	0	0.05	0.009320507	0.062880963	3.81E-04
26.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.01.1997 00:00	0	0	0	0	0	0	0	0	15	0.080844343	4.39E-04	0.01700603
29.01.1997 00:00	0	0	0	0	0	0	0	0	0	0.001986757	3.12E-04	0.536560178
30.01.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.01.1997 00:00	0	0	0	0	0	0	0	0	2.2	0.016491219	0.031326637	0.002500608
01.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.013866952	0.093727924	0
02.02.1997 00:00	5	0	0	0	7	3.2	0	0	0.05	3.205172539	1.506070256	3.337226868
03.02.1997 00:00	5.5	0	0	0	0	0	0	0	0	3.879315853	4.073535919	3.490286112
04.02.1997 00:00	18	0	0	0	0	0	0	0	0	11.46625805	4.973756313	10.83609295
05.02.1997 00:00	4.5	0	0	0	0	0	0	0	0.05	2.897939682	1.439489722	2.713417053
06.02.1997 00:00	15.5	0	0	0	0	0	0	0	3.2	9.981483459	4.757653236	9.354358673
07.02.1997 00:00	10	0	0	0	0	0	0	0	0	6.426048279	2.993376255	7.858050346
08.02.1997 00:00	4.2	0	0	0	5.4	1	0	0	0	2.688551664	1.176116943	2.546164274
09.02.1997 00:00	0	0	1	0	0	0	0	0	0	0.010477628	0.032303602	0.015221773
10.02.1997 00:00	0	0	0	0	0	0	0	0	0.05	0.004630203	0.031172622	4.97E-04
11.02.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.003469463	5.45E-04	0.937985599
13.02.1997 00:00	0	0	0	0	0	0.05	0.05	0	0	0.007837506	0.001231349	2.118861437
14.02.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.02.1997 00:00	0	0	0	0	0	0	0	0	0	6.64E-06	2.51E-06	2.33E-04
16.02.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.0026458	4.16E-04	0.715312243
18.02.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.161719069	1.092852712	0
20.02.1997 00:00	0	0	0	0	0	0	0	0	0.05	0.240144357	1.593605042	1.209537387
21.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.033290908	0.218846247	0.254487962
22.02.1997 00:00	0	0	0	0	0	0	0	0	0	0.004622486	0.031252019	0
23.02.1997 00:00	3.5	8	0	0	4	2.3	0	0	0	2.311346292	0.952482581	2.306111813
24.02.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.02.1997 00:00	0	0	10	0	0	0	0	0	5	0.137755558	0.386471003	0.124518655
26.02.1997 00:00	0	0	0	0	0	0	0	0	8.1	0.220507264	1.189597011	0.625399053
27.02.1997 00:00	0	0	0	0	0	0	0	0	2.1	0.16355373	1.032923341	0.002560125
28.02.1997 00:00	8.5	0	3	0	6	0.05	0	0	0	5.515992165	2.553914785	5.19940567
01.03.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.001501564	2.36E-04	0.4064928
03.03.1997 00:00	0	0	0	0	0	0.3	0	0	0.05	0.054209694	0.313958168	0.783655226
04.03.1997 00:00	0	0	0	0	0	0.4	2.5	1.2	0	0.411620557	0.011312058	0.229898646
05.03.1997 00:00	0	0	0	0	0	0	0	0	0	3.30E-08	2.21E-06	0
06.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.003234234	5.09E-04	0.875965297
07.03.1997 00:00	0	0	0	0	0	0	0	0	0.05	0	0	0
08.03.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.013871781	0.22018142	0.015493364
10.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.046209145	0.440116405	0.015162416
11.03.1997 00:00	0	0	1	0	0	0	0	0	0	0.014675015	0.099944405	0.01584156
12.03.1997 00:00	3	0	0	0	0	0	0	0	0	2.058360338	1.927538395	1.796780825
13.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.24150306	1.634986162	0.301722497
14.03.1997 00:00	0	0	0	0.5	0	2.2	1	0	0	0.615796924	2.874811411	0.123038538
15.03.1997 00:00	0	0	0	0	0	0.05	0	0	0	0.002471428	3.89E-04	0.66971755
16.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.194340914	1.322174549	0
17.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.106472395	0.724424005	0
18.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.013895003	0.094543479	0
19.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.023172431	0.157669276	0
20.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.004644339	0.031554908	2.33E-04
21.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.006159526	0.031816579	0.41123575
22.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.037163705	0.252820313	0
23.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.04126884	0.221686065	0.292895377
24.03.1997 00:00	0	0	0	0	0	0	0	0	0	7.26E-04	1.14E-04	0.196637765
25.03.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.03.1997 00:00	0	0	0	0	0	0	0	0	0	0.03733281	0.253781676	0
27.03.1997 00:00	15	0	0	0	0	0	0	0	0	9.442875862	4.227744102	8.84951973
28.03.1997 00:00	6.5	0	0	0	0	0	0	0	0.05	4.071525097	1.693862677	3.834419012
29.03.1997 00:00	5	0	0	0	0	0	0	0	12.2	3.424826622	2.863010406	2.962724209
30.03.1997 00:00	7	10	10	5	0	8.8	15	4	0	7.854155064	6.420684814	7.33762598
31.03.1997 00:00	2	2.5	0	0	13	0	0	0	0	1.287617564	0.621952474	1.265986204
01.04.1997 00:00	3.5	0	0	0	0	0	0	0	0	2.269094706	1.423122644	2.065907955
02.04.1997 00:00	5.5	16	6	0	5	12.2	6	7.5	0	4.728120327	2.429516077	5.431292534
03.04.1997 00:00	0	0	0	0	0	0	4	0	3.1	1.110139608	2.905379295	0.371354878
04.04.1997 00:00	0	18	21	20	32.4	15.2	17.3	57.7	0	4.040326118	2.036868811	4.548388481
05.04.1997 00:00	0	0	0	0	0	0	0	0	0	0.518981755	3.477265358	1.017915726
06.04.1997 00:00	1.5	4	3	0	14.1	0	0	0	0.05	1.098484635	1.144340873	1.025899649
07.04.1997 00:00	0	1	2	0	0	0.6	0	0	0	0.020938102	0.209779859	0.070018344
08.04.1997 00:00	0	0	0	0	0	0	0	0	0	0.009582501	0.120867521	0.00697213
09.04.1997 00:00	0	0	0	0	0	4.6	0	2.5	0	0.061749157	0.033625983	0.65848738
10.04.1997 00:00	0	5	0	6	8.3	3	5	0	20.2	1.256937146	0.733661532	3.020168781
11.04.1997 00:00	0	3	0	0	7	1	18.1	0.5	0	3.028428078	0.33569929	1.7396034
12.04.1997 00:00	0	0	20	0	15.6	3.8	0.05	0	0.05	0.161577299	0.087801866	0.260434926
13.04.1997 00:00	0	0	0	0	0	0	0	40	0	0.005189414	8.54E-05	3.42E-04
14.04.1997 00:00	17.5	0	0	0	0	0.05	0	0	0	11.03715611	4.568318844	10.40772915
15.04.1997 00:00	0	6	6	0	0	19.4	15.2	0	0	2.645383596	0.121896856	3.282127619
16.04.1997 00:00	0	6.5	0	0	0	0	0	0	15.2	0.123981729	0.112699062	0.20288378
17.04.1997 00:00	5.5	0	0	0	0	0	0	0	30	3.739605904	2.163810253	3.308431387
18.04.1997 00:00	1.5	0	2	0	0	0	0	0	0	0.963430107	0.394361615	1.860372424
19.04.1997 00:00	0	0	0	0	0	0	0	2.5	0	2.08E-05	3.24E-06	0.005689328
20.04.1997 00:00	0	0	1	0	0	0	0	0	0.05	0.023903113	0.068980239	2.245757818
21.04.1997 00:00	3.5	0	0	0	0	2	0	1.5	0	2.237449646	1.155159831	2.373557568
22.04.1997 00:00	13.5	0	0	0	13	0	0	0	0	8.527316093	3.703137398	8.077573776
23.04.1997 00:00	7	11.5	36	9.1	6.4	6	0	0	0	5.058939934	2.07963872	5.306822777
24.04.1997 00:00	3.5	0	0	0	0	0	0	0	0	2.23936367	0.911522627	2.085674047
25.04.1997 00:00	0	0	0	0	0	0.05	0	0	2.1	0.079608269	0.236442208	0.004574123
26.04.1997 00:00	5	0	6	0	0	5.6	35.5	6.5	0.05	8.92753315	1.699930787	6.240058422
27.04.1997 00:00	3.2	10	4	9	0	9.2	18.5	0	0	5.503960133	1.21610117	4.26987648
28.04.1997 00:00	0	0	10	0	4.4	0	0.05	0	0	0.108795993	0.283488214	1.785595894
29.04.1997 00:00	1.5	0	0	0	7.6	3	6.5	2.5	0	1.987161398	1.842151761	2.217436552
30.04.1997 00:00	11.5	0	0	0	14.5	0.8	3	0	0	7.823596001	5.03397131	7.459347725
01.05.1997 00:00	3.5	30.5	2	10	2.1	3.8	3	1.3	20.1	3.244815588	1.076503992	5.118997574
02.05.1997 00:00	4.5	15	2	0	7.3	21.8	4.1	0	4.2	3.57025528	1.309485912	3.910919428
03.05.1997 00:00	5	0	0	0	58.2	2.2	1.4	0	0	3.422489405	1.734851241	3.906506062
04.05.1997 00:00	0	0	0	0	0	0	0	0	0	0.036813006	0.240898505	0.192818388
05.05.1997 00:00	0	0	0	0	0	0	0	0	0.05	0.011773018	0.06915503	0.381358385
06.05.1997 00:00	0	3	0	0	0	0	0	0	12.3	0.077848576	0.006429431	0.361503005
07.05.1997 00:00	0	0	0	0	0	0	0	0	0	0.217016071	0.03789039	0.587961793
08.05.1997 00:00	4	5.5	20	5	0	5.4	22.5	28	0	6.449604988	1.58650732	5.36516428
09.05.1997 00:00	0	0	0	0	0	2	0	5	0	0.03792797	0.139483064	0.614701152
10.05.1997 00:00	0	0	0	0	0	0	0	0	15	0.078044951	5.06E-04	0.182729959
11.05.1997 00:00	0	0	0	0	0	0	0	0	0	0.01725471	0.001081076	1.583628654
12.05.1997 00:00	0	0	0	0	0	0	0	0	0	0	0	1.55E-04
13.05.1997 00:00	0	0	0	0	0	0	0	0	0.05	1.58E-05	0	5.51E-04
14.05.1997 00:00	0	0	0	0	0	0	0	0	0.05	3.51E-06	0	1.22E-04
15.05.1997 00:00	0	0	0	0	0	0	0	0	0	2.05E-05	0	7.12E-04
16.05.1997 00:00	0	0	0	0	0	0	0	0	0	0.142369926	0.948150575	0.003449236
17.05.1997 00:00	0	0	0	0	0	0	0	0	0	0.003060788	4.74E-04	0.814675033
18.05.1997 00:00	0	0	0	0	17	0	0	0	0	0.008007774	3.38E-04	0.590777934
19.05.1997 00:00	0	0	0	0	0	0	0	0	16.2	0.081093751	4.22E-04	0.016819535
20.05.1997 00:00	0	20	10	0	3.4	23.6	0	4	0	0.227882519	0.437661767	1.009882212
21.05.1997 00:00	3.5	0	0	0	29	0	0.05	0	0	2.052952766	0.835026622	2.228265047
22.05.1997 00:00	4	0	0	0	0	0	0	0	0.05	2.324780703	0.949462175	2.520375252
23.05.1997 00:00	0	0	0	0	0	6.8	0	0	15.2	0.077015869	6.35E-04	0.435413271
24.05.1997 00:00	0	0	0	0	0	10.8	0.05	0	0.05	0.02227029	0.107181169	1.134449601
25.05.1997 00:00	5.5	15	0	30	5	24	24.5	5.4	30.2	8.389843941	3.410741329	7.286978722
26.05.1997 00:00	0	2.5	16	5	65.3	2.6	0	1.2	0.05	0.307947874	1.730758309	0.742033422
27.05.1997 00:00	0	0	0	16.6	0	0	0	0	2.3	0.577706456	2.317738056	1.552116752
28.05.1997 00:00	10	0	2	0	19.5	1.4	0.05	0	0	5.718761444	2.503848553	5.377176285
29.05.1997 00:00	23	11	8	11.1	6	4	12.2	12.4	0	15.45774269	6.872855186	14.6890316
30.05.1997 00:00	22	0	4	0	0	0	0	0	12.5	12.70225334	6.484772682	11.86767387
31.05.1997 00:00	2	0	24	0	15	19.4	0	0	0.05	1.33977592	0.83697474	1.667424917
01.06.1997 00:00	0	0	0	0	0	0	0	0	20	0.20664978	0.719235539	0.188594326
02.06.1997 00:00	0	0	0	0	0	0.2	0	0	4.1	0.025854768	0.03616124	0.11289116
03.06.1997 00:00	9	0	0	0	0	1.2	0	0	0	5.020677567	2.299360752	4.818309307
04.06.1997 00:00	0	0	2	0.5	13	2.2	0	0	0	0.038233303	0.00505964	0.061030481
05.06.1997 00:00	1	0	0	0	0	0	0	0	0.05	0.549082994	0.221384287	0.51305753
06.06.1997 00:00	0	1.5	0	0	0	0.05	0	0	0	0.036284383	0.004282492	2.073551178
07.06.1997 00:00	0	2	0	5	0	0.05	0	0	0.05	0.155918688	0.033061422	0.969870865
08.06.1997 00:00	0.5	18	6	0	11	4.8	0	0	0	0.397473276	0.149156883	1.315514088
09.06.1997 00:00	2	0	0	0	0	1	0	0	0	1.095591903	0.472608358	2.306298971
10.06.1997 00:00	0	6.5	0	0	0	0.5	0	0	0.05	0.087791532	0.195960984	0.748356581
11.06.1997 00:00	5.5	0	0	0	3	2.7	0	0	2.1	3.033176899	1.189330935	4.101186752
12.06.1997 00:00	0	0	0	0	0	0	0	0	12.2	0.063879363	9.27E-04	1.08037734
13.06.1997 00:00	0	0	0	2	14.2	0.4	0.2	0	5	0.153970435	0.234282106	0.677991033
14.06.1997 00:00	0	0	1	0	23.9	2.5	0	0	0.05	0.09139841	0.002710922	1.232239604
15.06.1997 00:00	0	0	0	0	0	0.6	0	0	0.05	0.010152917	0.037817281	1.104848862
16.06.1997 00:00	0	0	0	0.5	0	2.8	9.7	3.9	0	1.548774004	0.043681581	1.211235404
17.06.1997 00:00	0	0	0	0	4.6	0	0	0	0	0.002326048	5.79E-05	0.086316705
18.06.1997 00:00	17.5	12	11	0	20	17.2	29	24.3	0	14.11441803	4.271774769	13.01807308
